1
2.11628
3.38654
4.02415
4.67952
5.22576
5.81559
6.33718
6.98021
7.6253
8.28759
8.89875
9.51652
10.1127
10.6858
11.2434
11.7963
12.33
12.8438
13.3213
13.784
14.218
14.6536
15.0546
15.4401
15.8058
16.1457
16.4716
16.7701
17.043
17.3038
17.5505
17.787
17.988
18.1656
18.3247
18.4709
18.5962
18.7061
18.8012
18.8744
18.9293
18.9655
18.9776
18.9804
18.9688
18.9454
18.9061
18.8468
18.7703
18.6793
18.5735
18.4552
18.3241
18.1801
18.0197
17.8443
17.653
17.4591
17.258
17.0499
16.8387
16.6167
16.3848
16.14
15.8791
15.6124
15.3435
15.0722
14.7906
14.4961
14.1895
13.8764
13.5578
13.2352
12.9142
12.5949
12.277
11.9594
11.6396
11.327
11.0216
10.7202
10.4194
10.1132
9.7996
9.47857
9.15016
8.81314
8.47187
8.13563
7.8061
7.48537
7.17115
6.86841
6.58203
6.31163
6.05855
5.81207
5.56166
5.29953
5.0236
4.74269
4.46434
4.19279
3.9269
3.6667
3.41558
3.17718
2.95614
2.75204
2.56564
2.39525
2.23802
2.08392
1.92514
1.75951
1.5924
1.42567
1.26486
1.11071
0.966563
0.820612
0.670917
0.515316
0.3707
0.236448
0.130534
0.0580288
